Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout,GPA_Category,GPA_Category_Encoded,Age_Group,Age_Group_Encoded,Income_Level,Income_Level_Encoded,Attendance_Category,Attendance_Encoded
101,-1.4609784711651392,1,2.3761300338508278,1,1.7235562797048476,1.8080574557932256,1,-0.5016884178934552,0,1,-0.7011550059716207,1.593310833047817,1.582294373274533,1.5862352130111248,3,1,3,1,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
102,-0.4327983861497168,1,-0.45376431646377635,1,-0.010979054246224014,-0.21127985691782739,2,0.24506400953932952,1,1,-0.0039450463548314505,-0.007949788024618657,-0.009360981228207242,0.0011552435777219213,3,4,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
103,-0.3860629277399259,0,-0.3482032444095036,1,0.45631585307392747,-1.099301687206423,1,2.4181974781358595,1,0,1.3904748728787473,-0.19633339050372847,-5.3055178483813584e-05,0.0011552435777219213,1,3,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
104,-0.8534175118378445,0,0.9044364780918984,1,0.39295383174238147,0.7983887994376991,2,1.9567212589358243,0,1,-1.6888691154287387,0.8397764231313769,0.9121236976944316,0.877611226676192,4,1,2,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
105,-0.19912109410075743,1,-0.7796596353001682,1,1.4463474363793334,-1.2817719263068192,2,-0.05699315211887558,0,0,-0.7011550059716207,-0.36587863273492766,-0.3258304669188106,-0.35315674958974447,4,4,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
106,0.4084398652265355,1,-0.4190814373681198,1,0.3216715577443923,1.1876586428518785,0,0.3373592533793367,1,0,0.5189624233577607,-0.8933527196764357,-1.2007755155928315,-1.2016407332276247,1,0,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
107,1.9039745343398766,1,-0.45376431646377635,1,-0.010979054246224014,1.9661983296802372,4,0.5890735547611742,1,1,-0.0039450463548314505,1.1694477274698192,0.9865871060922207,0.9894992245185495,1,3,3,1,High,0,Senior,1,"(24999.999, 37110.0]",0,High,0
108,0.1747625731775762,1,-0.45376431646377635,1,-0.010979054246224014,-2.2792759000556533,3,-1.030288450795314,1,0,-0.0039450463548314505,-0.46007043397448255,-0.539912766062454,-0.5955807449148531,2,3,0,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
109,0.2682334899971613,1,-0.45376431646377635,0,-0.010979054246224014,1.6499165819062156,1,-0.006650291842507969,0,0,-0.0039450463548314505,-0.9027718998003912,-0.8005346954547156,-0.6981447429370143,2,4,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
110,-0.10565017728117401,0,-0.6699393676358119,1,-0.2961081502381808,0.6524126081573816,2,1.3526069356194141,0,0,0.6351640832938917,-0.6767115768254591,-0.8098426215044392,-0.8100327407793723,2,1,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
111,-1.8815975968532654,0,-0.5274267643349279,0,1.7393967850377337,1.3822935645589673,0,0.1275973355611385,0,1,0.5189624233577607,1.4237655908166178,1.582294373274533,1.5862352130111248,1,1,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
112,-0.05891471887138314,1,-0.7796596353001682,0,-1.096053669548949,-0.6005497003320067,1,1.9483307822230962,1,0,0.7513657432300235,-1.270119924634656,-1.0332328466978062,-1.033808736464088,1,1,2,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
113,0.034556197948201924,0,2.3761300338508278,1,-0.5337157302314784,0.6402479255506892,2,-0.45973603432981563,1,0,0.34465993345356294,0.15217627408262524,0.34434020866129045,0.3554672367451887,3,4,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
114,2.5115354936671697,0,-0.7796596353001682,1,-1.8880789361932737,0.26314276474320397,2,-0.1073360123952432,0,0,-0.35255002616322584,-0.9121910799243467,-0.1675957240735088,-0.15735275336561827,2,0,0,1,Low,1,Senior,1,"(24999.999, 37110.0]",0,High,0
115,-0.19912109410075743,1,-0.7796596353001682,1,1.0265740450578411,-0.7343612090056301,1,-0.09894553568251517,1,0,0.9837690631022867,-0.4694896140984381,-0.7539950652060974,-0.7540887418581933,4,1,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
116,0.31496894840695216,1,-0.5659938509011584,1,0.34543231574372224,-0.3085973177713718,3,-1.3239551357407908,0,1,-0.5268525160674236,0.7079079013959998,0.4932670254568686,0.49532723404813594,1,1,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
117,-0.05891471887138314,0,1.0258437416854156,1,1.7789980483699497,0.5915891951239162,0,1.1008926342375767,0,1,-0.17824753625902864,0.13333791383471422,0.1674896137165416,0.1689872403412588,4,2,0,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
118,-1.2273011791161799,0,-0.4328308443436031,0,-0.6683600255610136,-1.062807639386344,2,-0.35065983706435266,1,0,-1.7469699453968044,1.0281600256104868,0.381571912860185,0.364791236565385,4,4,3,0,High,0,Young,2,"(24999.999, 37110.0]",0,Low,1
119,1.1562071997832062,1,0.23704026350194116,1,-0.8267650788898784,-1.1357957350265018,2,0.24506400953932952,1,1,-0.5268525160674236,0.5572010194127116,0.6421938422524468,0.6165392317106901,3,4,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,Low,1
120,0.7823235325048709,0,-0.45376431646377635,1,-0.010979054246224014,-3.0334862216706258,0,-0.6191550918716459,1,1,-0.0039450463548314505,-1.703402210336609,-2.1408760466149177,-2.1433647150674697,1,3,3,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
121,0.7823235325048709,1,2.3761300338508278,0,0.45631585307392747,-0.7221965263989377,3,1.721787910979443,0,1,-0.0039450463548314505,0.0014693920993370639,-0.4561414316149413,-0.4370727479715127,2,0,2,1,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
122,-0.946888428657428,1,0.3649097483739354,1,-0.3753106769026134,0.3118014951699753,4,1.2267497849284954,0,0,0.9837690631022867,0.21811053495031363,0.28849265236294863,0.346143236924992,2,3,2,1,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
123,1.4366199502419579,1,1.334242940145505,1,0.2979107997450624,-0.46673819165838165,0,0.043692568433859345,0,0,-0.46875168609935747,-2.174361216534384,-2.1408760466149177,-2.1433647150674697,4,0,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
124,-1.4609784711651392,1,0.04640473578686582,1,-0.44659295090060247,1.2728114210987305,1,-1.2484408453262397,1,0,-0.41065085613129193,-0.8368376389327028,-1.0425407727475298,-1.0431327362842844,1,2,2,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
125,0.595381698865704,0,0.8546636248406491,1,1.4701081943786634,-1.3790893871603638,2,0.7317116588775484,0,0,-0.5849533460354891,-0.3282019122391056,-0.41890972741604676,-0.3997767486907267,4,0,0,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
126,2.2311227432084193,0,-0.7796596353001682,1,1.2879423830504684,0.5307657820904507,3,1.075721204099393,1,0,0.22845827351743184,1.0281600256104868,1.0145108842413917,1.0361192236195322,4,4,3,0,High,0,Senior,1,"(24999.999, 37110.0]",0,High,0
127,-1.0403593454770115,1,-0.7796596353001682,1,0.07614372508465196,-0.3207620003780659,1,-0.9463836836680348,1,0,1.6228781927510105,-0.15865667000790643,-0.3723700971674288,-0.35315674958974447,2,2,3,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
128,-0.5730047613790927,0,2.0867479839137038,1,1.074095561056501,-0.0653036656375099,0,-0.15767887267161051,0,0,-2.444179905013594,1.46144231131244,1.582294373274533,1.5862352130111248,1,4,2,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
129,0.08129165635799279,0,2.3761300338508278,1,-0.14562334957575918,0.7010713385841547,1,0.06047352185931512,0,1,-0.5268525160674236,-0.35645945261097217,-0.41890972741604676,-0.46504474743210217,2,0,0,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
130,-0.5262693029693019,1,-0.7796596353001682,1,-0.05850057024488354,-2.5347342347962085,2,1.075721204099393,0,0,-0.35255002616322584,-0.3941361731067942,-0.3723700971674288,-0.35315674958974447,3,0,0,1,Low,1,Young,2,"(24999.999, 37110.0]",0,Low,1
131,-1.6011848463945135,0,-0.12388166960449432,1,-2.2365700535167767,-2.048146930528484,1,-0.16606934938433857,0,0,-2.2117765851413305,-0.34704027248701663,-0.41890972741604676,-0.343832749769548,3,1,2,0,Low,1,Young,2,"(24999.999, 37110.0]",0,Low,1
132,0.08129165635799279,1,-0.7796596353001682,1,0.5117576217390304,-0.02880961781743097,2,0.9498640534084744,0,0,-0.12014670629096309,-0.5731005954619487,-0.7446871391563737,-0.7447647420379968,4,2,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
133,-1.087094803886804,0,-0.7796596353001682,1,0.012781703753105925,-0.18695049170444084,2,-0.7953551028389323,0,1,-0.35255002616322584,-0.007949788024618657,-0.018668907277931083,-0.017492756062671068,1,0,0,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
134,0.45517532363632807,1,-0.07335259896959334,1,0.891929749728306,-1.3547600219469789,3,-1.0806313110716812,0,0,-0.46875168609935747,0.13333791383471422,0.24195302211433067,0.24357923890283079,1,3,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
135,-0.946888428657428,0,1.5548521750671338,1,0.7256044437329978,1.9783630122869296,1,1.8308641082449055,0,0,-1.1659616457161468,0.4630092181731565,0.4467273952082502,0.3927632360259747,4,4,3,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
136,1.5768263254713322,1,0.18197388856513072,1,-0.7792435628912192,-1.099301687206423,1,-1.3323456124535187,1,1,-0.12014670629096309,-0.3941361731067942,-0.4840652097641122,-0.47436874725229866,3,3,3,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
137,-0.806682053428052,0,-0.7796596353001682,1,-0.2089853709073052,-0.4910675568717682,2,-0.7701836727007485,1,0,-1.2240624756842127,-0.12097994951208438,-5.3055178483813584e-05,-0.008168756242474366,3,2,4,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
138,-0.33932746933013336,0,0.2855069230905196,0,-0.5020347195657054,1.1511645950317995,2,0.773664042441188,0,1,-0.875457495875818,-0.3847169929828387,-0.38167802321715244,-0.39045274887053044,2,2,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
139,0.8290589909146634,1,-0.7796596353001682,1,1.0661753083900578,-0.6248790655453933,3,-0.5520312781698226,0,0,-0.23634836622709474,0.9904833051146648,1.4705992606778493,1.5396152139101424,3,0,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
140,-1.2740366375259706,1,0.11907035165229482,1,1.6126727423746416,-0.8073493046457897,1,-0.5772027083080064,0,0,1.0418698930703523,-1.0723171420315905,-1.3124706281895149,-1.2016407332276247,3,1,0,0,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
141,0.22149803158736875,1,2.226373211749736,1,0.8127272230638738,0.4091189560235197,1,-0.21641220966070587,1,0,0.40276076342162903,-1.496180247609588,-1.3310864802889621,-1.3694727299911613,3,2,2,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
142,1.343149033422373,0,-0.7796596353001682,0,2.032446133696134,-0.6857024785788588,1,-2.112659946737215,0,0,0.6351640832938917,1.216543628089597,1.5171388909264676,1.5209672142697495,1,2,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
143,-1.647920304804306,1,0.7995285028689612,1,0.5275981270719166,0.42128363863021384,2,1.1092831109503045,0,0,2.0295840025274705,0.7361654417678661,0.6608096943518936,0.6165392317106901,2,4,2,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
144,0.1747625731775762,0,-0.7796596353001682,1,-1.0168511428845164,0.5307657820904507,1,0.16115924241205035,0,1,0.46086159338969457,0.07682283309098116,0.2978005784126725,0.308847237644206,3,1,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
145,0.2682334899971613,1,1.7729865167331758,1,-1.4366245342060084,0.3969542734168273,4,-0.8289170096898438,1,0,-1.107860815748081,-1.326635005378389,-1.238007219791726,-1.2389367325084106,4,0,0,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
146,0.7823235325048709,1,-0.7796596353001682,1,-0.9614093742194139,1.175493960245186,3,-1.7434789713771868,0,1,-0.5849533460354891,-0.18691421037977315,0.381571912860185,0.40208723584617095,2,3,3,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
147,-1.2740366375259706,1,-0.7796596353001682,1,-0.4782739615663755,-0.3450913655914507,1,-1.3910789494426141,0,1,-0.875457495875818,-0.4694896140984381,-0.2979066887696397,-0.36248074940994096,2,1,0,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
148,-1.3675075543455542,1,0.603805694572957,1,-0.7079612888932297,-0.45457350905168925,0,-1.617621820686268,0,1,-0.12014670629096309,0.3499790566856908,-0.06520853752654905,-0.026816755882867357,2,3,3,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
149,0.5019107820461206,0,0.04489230101956266,1,0.044462714418878946,-0.0531389830308175,3,0.21150210268841796,0,0,-0.41065085613129193,0.5477818392887563,0.7166572506502354,0.7377512293732443,2,4,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
150,0.31496894840695216,0,-0.7796596353001682,1,-0.19314486557441868,-2.717204473896605,5,0.2198925794011454,0,0,-0.9916591558119496,0.7926805225115992,0.8935078455949843,0.8962592263165846,1,2,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,Low,1
151,0.2682334899971613,1,-0.7796596353001682,1,0.06822347241820818,0.23881339952981745,0,0.5974640314739016,1,1,0.9837690631022867,-0.09272240914021805,0.23264509606460684,0.21560723944224108,4,2,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
152,0.36170440681674465,0,-0.6717955375775021,1,2.4997410410162852,-0.28426795255798526,2,0.7233211821648203,1,1,1.0418698930703523,-1.3077966451304779,-0.9773852903994644,-0.9778647375429089,1,1,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
153,-0.7132111366084686,1,-0.7796596353001682,1,0.891929749728306,0.4091189560235197,1,0.6142449848993577,1,1,0.17035744354936574,1.4426039510645288,1.377520000180613,1.455699215528374,4,3,3,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
154,0.22149803158736875,0,-0.7796596353001682,1,0.26622978907928935,-0.8438433524658686,1,1.5371974232994285,0,0,-1.049759985780015,1.291897069081241,1.107590144738628,1.0454432234397284,2,0,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,Low,1
155,0.2682334899971613,1,-0.3075049997620732,1,1.082015813722944,1.3457995167388883,4,1.1847974013648557,0,1,0.1122566135813002,1.593310833047817,1.582294373274533,1.5862352130111248,1,1,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
156,-0.7599465950182611,0,-0.7796596353001682,0,-0.8426055842227649,-0.17478580909774843,2,0.9498640534084744,1,0,-0.6430541760035546,1.3295737895770632,1.4612913346281258,1.4650232153485705,1,1,3,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
157,1.9039745343398766,0,0.14182562019671963,1,-0.8822068475549814,0.8470475298644722,1,0.2198925794011454,0,0,1.3323740429106812,-1.5809528687251875,-1.3217785542392386,-1.322852730890179,1,1,4,1,Low,1,Senior,1,"(37110.0, 70904.375]",1,High,0
158,0.45517532363632807,1,2.3761300338508278,1,0.9315310130605228,-0.46673819165838165,2,0.7065402287393648,0,0,-1.2821633056522785,1.216543628089597,1.1634377010369694,1.1666552211022827,1,4,3,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
159,-1.2273011791161799,0,-0.6286223996744846,1,-0.010979054246224014,0.48210705166367934,2,-0.42617412747890376,0,0,0.6932649132619578,0.02972693247120339,0.1395658355673709,0.11304324142007986,3,3,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
160,0.6421171572754949,1,-0.28825582999639665,1,0.11574498841686806,-1.4764068480139099,0,-0.24158363979888967,1,1,0.6351640832938917,-0.5731005954619487,-0.7074554349574792,-0.7074687427572108,1,1,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
161,-0.9936238870672205,1,2.3761300338508278,1,-1.1910967015462681,-2.1089703435619493,4,1.721787910979443,0,1,0.9256682331342206,0.18985299457844687,-0.009360981228207242,-0.008168756242474366,1,4,0,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,Low,1
162,0.7823235325048709,1,-0.7796596353001682,1,-0.5020347195657054,-0.17478580909774843,1,-0.5772027083080064,0,0,0.22845827351743184,0.45359003804920117,0.4467273952082502,0.439383235126957,3,1,3,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
163,1.1562071997832062,1,1.6789405730208702,1,-0.43075244556771597,0.007684430002647968,1,-0.6527169987225577,1,0,-0.35255002616322584,-0.9592869805441242,-1.1263121071950424,-1.0617807359246774,2,2,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
164,-0.8534175118378445,1,1.3878656273498897,1,-0.5099549722321485,-0.0653036656375099,1,-0.37583126720253646,0,0,2.494390642271997,-1.0723171420315905,-1.2007755155928315,-1.155020734126642,2,1,2,1,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
165,0.9692653661440392,1,0.9144047981491238,1,2.198771439691442,-0.2477739047379063,3,-0.5688122315952786,1,0,-0.9335583258438838,-0.18691421037977315,-0.14897987197406157,-0.1107327542646356,3,4,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
166,0.4084398652265355,1,1.938666870787749,1,2.175010681692112,-0.3572560481981449,2,-0.4849074644679994,0,0,0.7513657432300235,0.40649413742942386,0.28849265236294863,0.29952323782400975,3,2,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
167,0.8290589909146634,1,-0.0795398321085608,1,1.161218340387377,0.6889066559774623,1,0.22828305611387345,1,1,-0.0039450463548314505,0.23694889519822465,0.7259651766999593,0.7284272295530481,1,0,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
168,1.9507099927496676,0,-0.7796596353001682,1,0.09198423041753812,1.7715634079731466,0,0.261844962964785,0,0,0.34465993345356294,-0.06446486876835131,-0.04659268542710178,-0.05478875534345663,3,3,2,1,Mid,2,Senior,1,"(24999.999, 37110.0]",0,High,0
169,-0.24585655251054994,0,1.4435507256005968,1,-0.6129182568959106,2.2216566644207916,2,0.8995211931321068,0,1,0.34465993345356294,1.593310833047817,1.582294373274533,1.5862352130111248,2,0,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
170,-0.806682053428052,1,1.5351217760573153,1,-1.0802131642160624,1.1025058646050265,1,2.1916546068922056,1,0,-1.107860815748081,1.593310833047817,1.377520000180613,1.4090792164273915,3,0,2,0,High,0,Young,2,"(37110.0, 70904.375]",1,High,0
171,-0.946888428657428,1,1.4690558755401184,1,0.3375120630772792,-2.1941231218088015,0,-0.3842217439152642,1,1,-1.3983649655884098,-1.3172158252544333,-1.2007755155928315,-1.2389367325084106,3,4,2,0,Low,1,Young,2,"(37110.0, 70904.375]",1,Low,1
172,-0.8534175118378445,1,-0.39900730318391425,0,1.303782888383355,1.0538471341782552,0,-0.08216458225705939,1,1,-1.340264135620344,1.593310833047817,1.3309803699319949,1.3344872178658196,4,3,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
173,-0.10565017728117401,0,-0.7796596353001682,1,0.7889664650645438,1.041682451571561,3,-1.8693361220681055,0,0,-0.46875168609935747,1.593310833047817,1.3030565917828243,1.3065152184052304,2,2,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
174,0.36170440681674465,0,-0.20562189407374226,1,0.09198423041753812,-0.0653036656375099,1,-1.315564659028063,1,1,0.22845827351743184,-1.2230240240148784,-1.3962419626370275,-1.397444729451751,1,3,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
175,0.2682334899971613,1,1.0992655749344962,1,0.6780829277343386,0.9322003081113241,2,-0.16606934938433857,0,1,-0.7011550059716207,1.5650532926759506,1.1448218489375221,1.1573312212820863,3,3,0,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
176,0.8290589909146634,1,1.2809639881155073,0,-0.026819559579110523,0.3847895908101349,1,0.4548259273575274,0,0,-1.5145666255245414,-0.06446486876835131,0.3536481347110143,0.3554672367451887,1,4,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
177,-0.012179260461590607,1,-0.7796596353001682,1,-0.2961081502381808,0.0198491126093421,0,0.47999735749571093,0,0,0.9837690631022867,-0.08330322901626233,-0.04659268542710178,-0.06411275516365333,2,1,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
178,1.4833554086517489,1,-0.02852953222951793,1,-1.0564524062167326,0.2753074473498964,4,0.6058545081866297,0,0,-1.6307682854606729,-1.0346404215357683,-0.5957603223607958,-0.5489607458138707,2,1,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
179,-0.2925920109203425,0,-0.7796596353001682,1,-0.3515499189032838,-0.5032322394784623,1,1.2519212150666794,0,0,0.5189624233577607,0.02972693247120339,-0.23275120642157449,-0.287888750848369,4,1,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
180,2.7919482441259214,0,1.1926240482980275,1,0.2979107997450624,-1.7561945479678507,2,1.7050069575539868,1,0,-0.8173566659077524,1.0940942864781755,1.1820535531364167,1.1573312212820863,3,1,2,0,High,0,Senior,1,"(37110.0, 70904.375]",1,Low,1
181,0.6421171572754949,1,-0.7796596353001682,1,-0.4386726982341594,-1.7926885957879297,6,-0.25836459322434546,0,1,1.2742732129426155,-2.155522856286473,-1.8709461911729326,-1.8729687202817715,1,3,2,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
182,-0.9001529702476354,0,0.7758795228711299,1,-1.1910967015462681,0.92003562550463,5,-0.8205265329771161,0,0,-0.5268525160674236,-0.2811060116193283,-0.19551950222267994,-0.17600075300601126,3,4,0,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,High,0
